type,number_of_arrays,array_size,time
0,512,960,1.89178e+12
1,512,964,30.8177
0,512,964,1.89178e+12
1,512,968,31.253
0,512,968,81.41
1,512,972,31.1323
0,512,972,72.4467
1,512,976,34.5901
0,512,976,98.0399
1,512,980,31.8413
0,512,980,75.1572
1,512,984,32.7157
0,512,984,81.0573
1,512,988,32.0503
0,512,988,73.9692
1,512,992,40.8894
0,512,992,148.202
1,512,996,32.788
0,512,996,75.1148
1,512,1000,33.6657
0,512,1000,82.6915
1,512,1004,33.0439
0,512,1004,76.7334
1,512,1008,36.4441
0,512,1008,111.04
1,512,1012,33.7287
0,512,1012,76.8776
1,512,1016,1.89178e+12
0,512,1016,80.3847
1,512,1020,34.4985
0,512,1020,75.7658
1,512,1024,43.5988
0,512,1024,161.127
