timestep, temperature_gpu, type, power_draw_w, power_limit_w, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
3044, 38, shfl_bs, 114, 350,1695,9501,1695
3045, 38, shfl_bs, 114, 350,1695,9501,1695
3046, 38, shfl_bs, 114, 350,1695,9501,1695
3047, 38, shfl_bs, 114, 350,1695,9501,1695
3048, 38, shfl_bs, 114, 350,1695,9501,1695
3049, 38, shfl_bs, 114, 350,1695,9501,1695
3050, 38, shfl_bs, 114, 350,1695,9501,1695
3051, 38, shfl_bs, 114, 350,1695,9501,1695
3052, 38, shfl_bs, 114, 350,1695,9501,1695
3053, 38, shfl_bs, 114, 350,1695,9501,1695
3054, 38, shfl_bs, 114, 350,1695,9501,1695
3055, 38, shfl_bs, 114, 350,1695,9501,1695
3056, 38, shfl_bs, 114, 350,1695,9501,1695
3057, 38, shfl_bs, 114, 350,1695,9501,1695
3058, 38, shfl_bs, 114, 350,1695,9501,1695
3059, 38, shfl_bs, 114, 350,1695,9501,1695
3060, 38, shfl_bs, 114, 350,1695,9501,1695
3061, 38, shfl_bs, 114, 350,1695,9501,1695
3062, 38, shfl_bs, 114, 350,1695,9501,1695
3063, 38, shfl_bs, 114, 350,1695,9501,1695
3064, 38, shfl_bs, 114, 350,1695,9501,1695
3065, 38, shfl_bs, 114, 350,1695,9501,1695
3066, 38, shfl_bs, 114, 350,1695,9501,1695
3067, 38, shfl_bs, 114, 350,1695,9501,1695
3068, 38, shfl_bs, 114, 350,1695,9501,1695
3069, 38, shfl_bs, 114, 350,1695,9501,1695
3070, 38, shfl_bs, 114, 350,1695,9501,1695
3071, 38, shfl_bs, 114, 350,1695,9501,1695
3072, 38, shfl_bs, 114, 350,1695,9501,1695
3073, 38, shfl_bs, 114, 350,1695,9501,1695
3074, 38, shfl_bs, 114, 350,1695,9501,1695
3075, 38, shfl_bs, 114, 350,1695,9501,1695
3076, 38, shfl_bs, 114, 350,1695,9501,1695
3077, 38, shfl_bs, 114, 350,1695,9501,1695
3078, 38, shfl_bs, 114, 350,1695,9501,1695
3079, 38, shfl_bs, 114, 350,1695,9501,1695
3080, 38, shfl_bs, 114, 350,1695,9501,1695
3081, 38, shfl_bs, 114, 350,1695,9501,1695
3082, 38, shfl_bs, 114, 350,1695,9501,1695
3083, 38, shfl_bs, 114, 350,1695,9501,1695
3084, 38, shfl_bs, 114, 350,1695,9501,1695
3085, 38, shfl_bs, 114, 350,1695,9501,1695
3086, 38, shfl_bs, 114, 350,1695,9501,1695
3087, 38, shfl_bs, 114, 350,1695,9501,1695
3088, 38, shfl_bs, 114, 350,1695,9501,1695
3089, 38, shfl_bs, 114, 350,1695,9501,1695
3090, 38, shfl_bs, 114, 350,1695,9501,1695
3091, 38, shfl_bs, 114, 350,1695,9501,1695
3092, 38, shfl_bs, 114, 350,1695,9501,1695
3093, 38, shfl_bs, 114, 350,1695,9501,1695
3094, 38, shfl_bs, 114, 350,1695,9501,1695
3095, 38, shfl_bs, 114, 350,1695,9501,1695
3096, 38, shfl_bs, 114, 350,1695,9501,1695
3097, 38, shfl_bs, 114, 350,1695,9501,1695
3098, 38, shfl_bs, 114, 350,1695,9501,1695
3099, 38, shfl_bs, 114, 350,1695,9501,1695
3100, 38, shfl_bs, 114, 350,1695,9501,1695
3101, 38, shfl_bs, 114, 350,1695,9501,1695
3102, 38, shfl_bs, 114, 350,1695,9501,1695
3103, 38, shfl_bs, 114, 350,1695,9501,1695
3104, 38, shfl_bs, 114, 350,1695,9501,1695
3105, 38, shfl_bs, 114, 350,1695,9501,1695
3106, 38, shfl_bs, 114, 350,1695,9501,1695
3107, 38, shfl_bs, 114, 350,1695,9501,1695
3108, 38, shfl_bs, 114, 350,1695,9501,1695
3109, 38, shfl_bs, 114, 350,1695,9501,1695
3110, 38, shfl_bs, 114, 350,1695,9501,1695
3111, 38, shfl_bs, 114, 350,1695,9501,1695
3112, 38, shfl_bs, 114, 350,1695,9501,1695
3113, 38, shfl_bs, 114, 350,1695,9501,1695
3114, 38, shfl_bs, 114, 350,1695,9501,1695
3115, 38, shfl_bs, 114, 350,1695,9501,1695
3116, 38, shfl_bs, 114, 350,1695,9501,1695
3117, 38, shfl_bs, 114, 350,1695,9501,1695
3118, 38, shfl_bs, 114, 350,1695,9501,1695
3119, 38, shfl_bs, 114, 350,1695,9501,1695
3120, 38, shfl_bs, 114, 350,1695,9501,1695
3121, 38, shfl_bs, 114, 350,1695,9501,1695
3122, 38, shfl_bs, 114, 350,1695,9501,1695
3123, 38, shfl_bs, 114, 350,1695,9501,1695
3124, 38, shfl_bs, 114, 350,1695,9501,1695
3125, 38, shfl_bs, 114, 350,1695,9501,1695
3126, 38, shfl_bs, 114, 350,1695,9501,1695
3127, 38, shfl_bs, 114, 350,1695,9501,1695
3128, 38, shfl_bs, 114, 350,1695,9501,1695
3129, 38, shfl_bs, 114, 350,1695,9501,1695
3130, 38, shfl_bs, 114, 350,1695,9501,1695
3131, 38, shfl_bs, 114, 350,1695,9501,1695
3132, 38, shfl_bs, 114, 350,1695,9501,1695
3133, 38, shfl_bs, 114, 350,1695,9501,1695
3134, 38, shfl_bs, 114, 350,1695,9501,1695
3135, 38, shfl_bs, 114, 350,1695,9501,1695
3136, 38, shfl_bs, 114, 350,1695,9501,1695
3137, 38, shfl_bs, 114, 350,1695,9501,1695
3138, 38, shfl_bs, 114, 350,1695,9501,1695
3139, 38, shfl_bs, 114, 350,1695,9501,1695
3140, 38, shfl_bs, 114, 350,1695,9501,1695
3141, 38, shfl_bs, 114, 350,1695,9501,1695
3142, 38, shfl_bs, 114, 350,1695,9501,1695
3143, 38, shfl_bs, 114, 350,1695,9501,1695
3144, 38, shfl_bs, 114, 350,1695,9501,1695
3145, 38, shfl_bs, 114, 350,1695,9501,1695
3146, 38, shfl_bs, 114, 350,1695,9501,1695
3147, 38, shfl_bs, 114, 350,1695,9501,1695
3148, 38, shfl_bs, 114, 350,1695,9501,1695
3149, 38, shfl_bs, 114, 350,1695,9501,1695
3150, 38, shfl_bs, 114, 350,1695,9501,1695
3151, 38, shfl_bs, 114, 350,1695,9501,1695
3152, 38, shfl_bs, 114, 350,1695,9501,1695
3153, 38, shfl_bs, 114, 350,1695,9501,1695
3154, 38, shfl_bs, 114, 350,1695,9501,1695
3155, 38, shfl_bs, 114, 350,1695,9501,1695
3156, 38, shfl_bs, 114, 350,1695,9501,1695
3157, 38, shfl_bs, 114, 350,1695,9501,1695
3158, 38, shfl_bs, 114, 350,1695,9501,1695
3159, 38, shfl_bs, 114, 350,1695,9501,1695
3160, 38, shfl_bs, 114, 350,1695,9501,1695
3161, 38, shfl_bs, 114, 350,1695,9501,1695
3162, 38, shfl_bs, 114, 350,1695,9501,1695
3163, 38, shfl_bs, 114, 350,1695,9501,1695
3164, 38, shfl_bs, 114, 350,1695,9501,1695
3165, 38, shfl_bs, 114, 350,1695,9501,1695
3166, 38, shfl_bs, 114, 350,1695,9501,1695
3167, 38, shfl_bs, 114, 350,1695,9501,1695
3168, 38, shfl_bs, 114, 350,1695,9501,1695
3169, 38, shfl_bs, 114, 350,1695,9501,1695
3170, 38, shfl_bs, 114, 350,1695,9501,1695
3171, 38, shfl_bs, 114, 350,1695,9501,1695
3172, 38, shfl_bs, 114, 350,1695,9501,1695
3173, 38, shfl_bs, 114, 350,1695,9501,1695
3174, 38, shfl_bs, 114, 350,1695,9501,1695
3175, 38, shfl_bs, 114, 350,1695,9501,1695
3176, 38, shfl_bs, 114, 350,1695,9501,1695
3177, 38, shfl_bs, 114, 350,1695,9501,1695
3178, 38, shfl_bs, 114, 350,1695,9501,1695
3179, 38, shfl_bs, 114, 350,1695,9501,1695
3180, 38, shfl_bs, 114, 350,1695,9501,1695
3181, 38, shfl_bs, 114, 350,1695,9501,1695
3182, 38, shfl_bs, 114, 350,1695,9501,1695
3183, 38, shfl_bs, 114, 350,1695,9501,1695
3184, 38, shfl_bs, 114, 350,1695,9501,1695
3185, 38, shfl_bs, 114, 350,1695,9501,1695
3186, 38, shfl_bs, 114, 350,1695,9501,1695
3187, 38, shfl_bs, 114, 350,1695,9501,1695
3188, 38, shfl_bs, 114, 350,1695,9501,1695
3189, 38, shfl_bs, 114, 350,1695,9501,1695
3190, 38, shfl_bs, 114, 350,1695,9501,1695
3191, 38, shfl_bs, 114, 350,1695,9501,1695
3192, 38, shfl_bs, 114, 350,1695,9501,1695
3193, 38, shfl_bs, 114, 350,1695,9501,1695
3194, 38, shfl_bs, 114, 350,1695,9501,1695
3195, 39, shfl_bs, 114, 350,1695,9501,1695
3196, 39, shfl_bs, 114, 350,1695,9501,1695
3197, 39, shfl_bs, 114, 350,1695,9501,1695
3198, 39, shfl_bs, 114, 350,1695,9501,1695
3199, 39, shfl_bs, 114, 350,1695,9501,1695
3200, 39, shfl_bs, 114, 350,1695,9501,1695
3201, 39, shfl_bs, 114, 350,1695,9501,1695
3202, 39, shfl_bs, 114, 350,1695,9501,1695
3203, 39, shfl_bs, 114, 350,1695,9501,1695
3204, 39, shfl_bs, 114, 350,1695,9501,1695
3205, 38, shfl_bs, 114, 350,1695,9501,1695
3206, 38, shfl_bs, 114, 350,1695,9501,1695
3207, 38, shfl_bs, 114, 350,1695,9501,1695
3208, 38, shfl_bs, 114, 350,1695,9501,1695
3209, 38, shfl_bs, 114, 350,1695,9501,1695
3210, 38, shfl_bs, 114, 350,1695,9501,1695
3211, 38, shfl_bs, 114, 350,1695,9501,1695
3212, 38, shfl_bs, 114, 350,1695,9501,1695
3213, 38, shfl_bs, 114, 350,1695,9501,1695
3214, 38, shfl_bs, 114, 350,1695,9501,1695
3215, 38, shfl_bs, 114, 350,1695,9501,1695
3216, 38, shfl_bs, 114, 350,1695,9501,1695
3217, 38, shfl_bs, 114, 350,1695,9501,1695
3218, 38, shfl_bs, 114, 350,1695,9501,1695
3219, 38, shfl_bs, 114, 350,1695,9501,1695
3220, 38, shfl_bs, 114, 350,1695,9501,1695
3221, 38, shfl_bs, 114, 350,1695,9501,1695
3222, 38, shfl_bs, 114, 350,1695,9501,1695
3223, 38, shfl_bs, 114, 350,1695,9501,1695
3224, 38, shfl_bs, 114, 350,1695,9501,1695
3225, 38, shfl_bs, 114, 350,1695,9501,1695
3226, 38, shfl_bs, 114, 350,1695,9501,1695
3227, 38, shfl_bs, 114, 350,1695,9501,1695
3228, 38, shfl_bs, 114, 350,1695,9501,1695
3229, 38, shfl_bs, 114, 350,1695,9501,1695
3230, 38, shfl_bs, 114, 350,1695,9501,1695
3231, 38, shfl_bs, 114, 350,1695,9501,1695
3232, 38, shfl_bs, 114, 350,1695,9501,1695
3233, 38, shfl_bs, 114, 350,1695,9501,1695
3234, 38, shfl_bs, 114, 350,1695,9501,1695
3235, 38, shfl_bs, 114, 350,1695,9501,1695
3236, 38, shfl_bs, 114, 350,1695,9501,1695
3237, 38, shfl_bs, 114, 350,1695,9501,1695
3238, 38, shfl_bs, 114, 350,1695,9501,1695
3239, 38, shfl_bs, 114, 350,1695,9501,1695
3240, 38, shfl_bs, 114, 350,1695,9501,1695
3241, 38, shfl_bs, 114, 350,1695,9501,1695
3242, 38, shfl_bs, 114, 350,1695,9501,1695
3243, 38, shfl_bs, 114, 350,1695,9501,1695
3244, 38, shfl_bs, 114, 350,1695,9501,1695
3245, 39, shfl_bs, 114, 350,1695,9501,1695
3246, 39, shfl_bs, 114, 350,1695,9501,1695
3247, 39, shfl_bs, 114, 350,1695,9501,1695
3248, 39, shfl_bs, 114, 350,1695,9501,1695
3249, 39, shfl_bs, 114, 350,1695,9501,1695
3250, 39, shfl_bs, 114, 350,1695,9501,1695
3251, 39, shfl_bs, 114, 350,1695,9501,1695
3252, 39, shfl_bs, 114, 350,1695,9501,1695
3253, 39, shfl_bs, 114, 350,1695,9501,1695
3254, 39, shfl_bs, 114, 350,1695,9501,1695
3255, 39, shfl_bs, 114, 350,1695,9501,1695
3256, 39, shfl_bs, 114, 350,1695,9501,1695
3257, 39, shfl_bs, 114, 350,1695,9501,1695
3258, 39, shfl_bs, 114, 350,1695,9501,1695
3259, 39, shfl_bs, 114, 350,1695,9501,1695
3260, 39, shfl_bs, 114, 350,1695,9501,1695
3261, 39, shfl_bs, 114, 350,1695,9501,1695
3262, 39, shfl_bs, 114, 350,1695,9501,1695
3263, 39, shfl_bs, 114, 350,1695,9501,1695
3264, 38, shfl_bs, 114, 350,1695,9501,1695
3265, 38, shfl_bs, 114, 350,1695,9501,1695
3266, 38, shfl_bs, 114, 350,1695,9501,1695
3267, 38, shfl_bs, 114, 350,1695,9501,1695
3268, 38, shfl_bs, 114, 350,1695,9501,1695
3269, 38, shfl_bs, 114, 350,1695,9501,1695
3270, 38, shfl_bs, 114, 350,1695,9501,1695
3271, 38, shfl_bs, 114, 350,1695,9501,1695
3272, 38, shfl_bs, 114, 350,1695,9501,1695
3273, 38, shfl_bs, 114, 350,1695,9501,1695
3274, 38, shfl_bs, 114, 350,1695,9501,1695
3275, 38, shfl_bs, 114, 350,1695,9501,1695
3276, 38, shfl_bs, 114, 350,1695,9501,1695
3277, 38, shfl_bs, 114, 350,1695,9501,1695
3278, 38, shfl_bs, 114, 350,1695,9501,1695
3279, 38, shfl_bs, 114, 350,1695,9501,1695
3280, 38, shfl_bs, 114, 350,1695,9501,1695
3281, 38, shfl_bs, 114, 350,1695,9501,1695
3282, 38, shfl_bs, 114, 350,1695,9501,1695
3283, 38, shfl_bs, 114, 350,1695,9501,1695
3284, 38, shfl_bs, 114, 350,1695,9501,1695
3285, 38, shfl_bs, 114, 350,1695,9501,1695
3286, 38, shfl_bs, 114, 350,1695,9501,1695
3287, 38, shfl_bs, 114, 350,1695,9501,1695
3288, 38, shfl_bs, 114, 350,1695,9501,1695
3289, 38, shfl_bs, 114, 350,1695,9501,1695
3290, 38, shfl_bs, 114, 350,1695,9501,1695
3291, 38, shfl_bs, 114, 350,1695,9501,1695
3292, 38, shfl_bs, 114, 350,1695,9501,1695
3293, 38, shfl_bs, 114, 350,1695,9501,1695
3294, 38, shfl_bs, 114, 350,1695,9501,1695
3295, 38, shfl_bs, 114, 350,1695,9501,1695
3296, 38, shfl_bs, 114, 350,1695,9501,1695
3297, 38, shfl_bs, 114, 350,1695,9501,1695
3298, 38, shfl_bs, 114, 350,1695,9501,1695
3299, 38, shfl_bs, 114, 350,1695,9501,1695
3300, 38, shfl_bs, 114, 350,1695,9501,1695
3301, 38, shfl_bs, 114, 350,1695,9501,1695
3302, 38, shfl_bs, 114, 350,1695,9501,1695
3303, 38, shfl_bs, 114, 350,1695,9501,1695
3304, 39, shfl_bs, 114, 350,1695,9501,1695
3305, 39, shfl_bs, 114, 350,1695,9501,1695
3306, 39, shfl_bs, 114, 350,1695,9501,1695
3307, 39, shfl_bs, 114, 350,1695,9501,1695
3308, 39, shfl_bs, 114, 350,1695,9501,1695
3309, 39, shfl_bs, 114, 350,1695,9501,1695
3310, 39, shfl_bs, 114, 350,1695,9501,1695
3311, 39, shfl_bs, 114, 350,1695,9501,1695
3312, 39, shfl_bs, 114, 350,1695,9501,1695
3313, 39, shfl_bs, 114, 350,1695,9501,1695
3314, 39, shfl_bs, 114, 350,1695,9501,1695
3315, 39, shfl_bs, 114, 350,1695,9501,1695
3316, 39, shfl_bs, 114, 350,1695,9501,1695
3317, 39, shfl_bs, 114, 350,1695,9501,1695
3318, 39, shfl_bs, 114, 350,1695,9501,1695
3319, 39, shfl_bs, 114, 350,1695,9501,1695
3320, 39, shfl_bs, 114, 350,1695,9501,1695
3321, 39, shfl_bs, 114, 350,1695,9501,1695
3322, 39, shfl_bs, 114, 350,1695,9501,1695
3323, 39, shfl_bs, 114, 350,1695,9501,1695
3324, 38, shfl_bs, 114, 350,1695,9501,1695
3325, 38, shfl_bs, 114, 350,1695,9501,1695
3326, 38, shfl_bs, 114, 350,1695,9501,1695
3327, 38, shfl_bs, 114, 350,1695,9501,1695
3328, 38, shfl_bs, 114, 350,1695,9501,1695
3329, 38, shfl_bs, 114, 350,1695,9501,1695
3330, 38, shfl_bs, 114, 350,1695,9501,1695
3331, 38, shfl_bs, 114, 350,1695,9501,1695
3332, 38, shfl_bs, 114, 350,1695,9501,1695
3333, 38, shfl_bs, 114, 350,1695,9501,1695
3334, 38, shfl_bs, 114, 350,1695,9501,1695
3335, 38, shfl_bs, 114, 350,1695,9501,1695
3336, 38, shfl_bs, 114, 350,1695,9501,1695
3337, 38, shfl_bs, 114, 350,1695,9501,1695
3338, 38, shfl_bs, 114, 350,1695,9501,1695
3339, 38, shfl_bs, 114, 350,1695,9501,1695
3340, 38, shfl_bs, 114, 350,1695,9501,1695
3341, 38, shfl_bs, 114, 350,1695,9501,1695
3342, 38, shfl_bs, 114, 350,1695,9501,1695
3343, 38, shfl_bs, 114, 350,1695,9501,1695
3344, 38, shfl_bs, 114, 350,1695,9501,1695
3345, 38, shfl_bs, 114, 350,1695,9501,1695
3346, 38, shfl_bs, 114, 350,1695,9501,1695
3347, 38, shfl_bs, 114, 350,1695,9501,1695
3348, 38, shfl_bs, 114, 350,1695,9501,1695
3349, 38, shfl_bs, 114, 350,1695,9501,1695
3350, 38, shfl_bs, 114, 350,1695,9501,1695
3351, 38, shfl_bs, 114, 350,1695,9501,1695
3352, 38, shfl_bs, 114, 350,1695,9501,1695
3353, 38, shfl_bs, 114, 350,1695,9501,1695
3354, 38, shfl_bs, 114, 350,1695,9501,1695
3355, 38, shfl_bs, 114, 350,1695,9501,1695
3356, 38, shfl_bs, 114, 350,1695,9501,1695
3357, 38, shfl_bs, 114, 350,1695,9501,1695
3358, 38, shfl_bs, 114, 350,1695,9501,1695
3359, 38, shfl_bs, 114, 350,1695,9501,1695
3360, 38, shfl_bs, 114, 350,1695,9501,1695
3361, 39, shfl_bs, 114, 350,1695,9501,1695
3362, 39, shfl_bs, 114, 350,1695,9501,1695
3363, 39, shfl_bs, 114, 350,1695,9501,1695
3364, 39, shfl_bs, 114, 350,1695,9501,1695
3365, 39, shfl_bs, 114, 350,1695,9501,1695
3366, 39, shfl_bs, 114, 350,1695,9501,1695
3367, 39, shfl_bs, 114, 350,1695,9501,1695
3368, 39, shfl_bs, 114, 350,1695,9501,1695
3369, 39, shfl_bs, 114, 350,1695,9501,1695
3370, 39, shfl_bs, 114, 350,1695,9501,1695
3371, 39, shfl_bs, 114, 350,1695,9501,1695
3372, 39, shfl_bs, 114, 350,1695,9501,1695
3373, 39, shfl_bs, 114, 350,1695,9501,1695
3374, 39, shfl_bs, 114, 350,1695,9501,1695
3375, 39, shfl_bs, 114, 350,1695,9501,1695
3376, 39, shfl_bs, 114, 350,1695,9501,1695
3377, 39, shfl_bs, 114, 350,1695,9501,1695
3378, 39, shfl_bs, 114, 350,1695,9501,1695
3379, 39, shfl_bs, 114, 350,1695,9501,1695
3380, 39, shfl_bs, 114, 350,1695,9501,1695
3381, 39, shfl_bs, 114, 350,1695,9501,1695
3382, 39, shfl_bs, 114, 350,1695,9501,1695
3383, 39, shfl_bs, 114, 350,1695,9501,1695
3384, 39, shfl_bs, 114, 350,1695,9501,1695
3385, 39, shfl_bs, 114, 350,1695,9501,1695
3386, 39, shfl_bs, 114, 350,1695,9501,1695
3387, 39, shfl_bs, 114, 350,1695,9501,1695
3388, 39, shfl_bs, 114, 350,1695,9501,1695
3389, 39, shfl_bs, 114, 350,1695,9501,1695
3390, 39, shfl_bs, 114, 350,1695,9501,1695
3391, 38, shfl_bs, 114, 350,1695,9501,1695
3392, 38, shfl_bs, 114, 350,1695,9501,1695
3393, 38, shfl_bs, 114, 350,1695,9501,1695
3394, 38, shfl_bs, 114, 350,1695,9501,1695
3395, 38, shfl_bs, 114, 350,1695,9501,1695
3396, 38, shfl_bs, 114, 350,1695,9501,1695
3397, 38, shfl_bs, 114, 350,1695,9501,1695
3398, 38, shfl_bs, 114, 350,1695,9501,1695
3399, 38, shfl_bs, 114, 350,1695,9501,1695
3400, 38, shfl_bs, 114, 350,1695,9501,1695
3401, 38, shfl_bs, 114, 350,1695,9501,1695
3402, 38, shfl_bs, 114, 350,1695,9501,1695
3403, 38, shfl_bs, 114, 350,1695,9501,1695
3404, 38, shfl_bs, 114, 350,1695,9501,1695
3405, 38, shfl_bs, 114, 350,1695,9501,1695
3406, 38, shfl_bs, 114, 350,1695,9501,1695
3407, 38, shfl_bs, 114, 350,1695,9501,1695
3408, 38, shfl_bs, 114, 350,1695,9501,1695
3409, 38, shfl_bs, 114, 350,1695,9501,1695
3410, 38, shfl_bs, 114, 350,1695,9501,1695
3411, 38, shfl_bs, 114, 350,1695,9501,1695
3412, 38, shfl_bs, 114, 350,1695,9501,1695
3413, 38, shfl_bs, 114, 350,1695,9501,1695
3414, 38, shfl_bs, 114, 350,1695,9501,1695
3415, 38, shfl_bs, 114, 350,1695,9501,1695
3416, 38, shfl_bs, 114, 350,1695,9501,1695
3417, 38, shfl_bs, 114, 350,1695,9501,1695
3418, 38, shfl_bs, 114, 350,1695,9501,1695
3419, 38, shfl_bs, 114, 350,1695,9501,1695
3420, 39, shfl_bs, 114, 350,1695,9501,1695
3421, 39, shfl_bs, 114, 350,1695,9501,1695
3422, 39, shfl_bs, 114, 350,1695,9501,1695
3423, 39, shfl_bs, 114, 350,1695,9501,1695
3424, 39, shfl_bs, 114, 350,1695,9501,1695
3425, 39, shfl_bs, 114, 350,1695,9501,1695
3426, 39, shfl_bs, 114, 350,1695,9501,1695
3427, 39, shfl_bs, 114, 350,1695,9501,1695
3428, 39, shfl_bs, 114, 350,1695,9501,1695
3429, 39, shfl_bs, 114, 350,1695,9501,1695
3430, 39, shfl_bs, 114, 350,1695,9501,1695
3431, 39, shfl_bs, 114, 350,1695,9501,1695
3432, 39, shfl_bs, 114, 350,1695,9501,1695
3433, 39, shfl_bs, 114, 350,1695,9501,1695
3434, 39, shfl_bs, 114, 350,1695,9501,1695
3435, 39, shfl_bs, 114, 350,1695,9501,1695
3436, 39, shfl_bs, 114, 350,1695,9501,1695
3437, 39, shfl_bs, 114, 350,1695,9501,1695
3438, 39, shfl_bs, 114, 350,1695,9501,1695
3439, 39, shfl_bs, 114, 350,1695,9501,1695
3440, 39, shfl_bs, 114, 350,1695,9501,1695
3441, 39, shfl_bs, 114, 350,1695,9501,1695
3442, 39, shfl_bs, 114, 350,1695,9501,1695
3443, 39, shfl_bs, 114, 350,1695,9501,1695
3444, 39, shfl_bs, 114, 350,1695,9501,1695
3445, 39, shfl_bs, 114, 350,1695,9501,1695
3446, 39, shfl_bs, 114, 350,1695,9501,1695
3447, 39, shfl_bs, 114, 350,1695,9501,1695
3448, 39, shfl_bs, 114, 350,1695,9501,1695
3449, 38, shfl_bs, 114, 350,1695,9501,1695
3450, 38, shfl_bs, 114, 350,1695,9501,1695
3451, 38, shfl_bs, 114, 350,1695,9501,1695
3452, 38, shfl_bs, 114, 350,1695,9501,1695
3453, 38, shfl_bs, 114, 350,1695,9501,1695
3454, 38, shfl_bs, 114, 350,1695,9501,1695
3455, 38, shfl_bs, 114, 350,1695,9501,1695
3456, 38, shfl_bs, 114, 350,1695,9501,1695
3457, 38, shfl_bs, 114, 350,1695,9501,1695
3458, 38, shfl_bs, 114, 350,1695,9501,1695
3459, 38, shfl_bs, 114, 350,1695,9501,1695
3460, 38, shfl_bs, 114, 350,1695,9501,1695
3461, 38, shfl_bs, 114, 350,1695,9501,1695
3462, 38, shfl_bs, 114, 350,1695,9501,1695
3463, 38, shfl_bs, 114, 350,1695,9501,1695
3464, 38, shfl_bs, 114, 350,1695,9501,1695
3465, 38, shfl_bs, 114, 350,1695,9501,1695
3466, 38, shfl_bs, 114, 350,1695,9501,1695
3467, 38, shfl_bs, 114, 350,1695,9501,1695
3468, 38, shfl_bs, 114, 350,1695,9501,1695
3469, 38, shfl_bs, 115, 350,1695,9501,1695
3470, 38, shfl_bs, 115, 350,1695,9501,1695
3471, 38, shfl_bs, 115, 350,1695,9501,1695
3472, 38, shfl_bs, 115, 350,1695,9501,1695
3473, 38, shfl_bs, 115, 350,1695,9501,1695
3474, 38, shfl_bs, 115, 350,1695,9501,1695
3475, 38, shfl_bs, 115, 350,1695,9501,1695
3476, 38, shfl_bs, 115, 350,1695,9501,1695
3477, 38, shfl_bs, 115, 350,1695,9501,1695
3478, 39, shfl_bs, 115, 350,1695,9501,1695
3479, 39, shfl_bs, 115, 350,1695,9501,1695
3480, 39, shfl_bs, 115, 350,1695,9501,1695
3481, 39, shfl_bs, 115, 350,1695,9501,1695
3482, 39, shfl_bs, 115, 350,1695,9501,1695
3483, 39, shfl_bs, 115, 350,1695,9501,1695
3484, 39, shfl_bs, 115, 350,1695,9501,1695
3485, 39, shfl_bs, 115, 350,1695,9501,1695
3486, 39, shfl_bs, 115, 350,1695,9501,1695
3487, 39, shfl_bs, 115, 350,1695,9501,1695
3488, 39, shfl_bs, 115, 350,1695,9501,1695
3489, 39, shfl_bs, 115, 350,1695,9501,1695
3490, 39, shfl_bs, 115, 350,1695,9501,1695
3491, 39, shfl_bs, 115, 350,1695,9501,1695
3492, 39, shfl_bs, 115, 350,1695,9501,1695
3493, 39, shfl_bs, 115, 350,1695,9501,1695
3494, 39, shfl_bs, 115, 350,1695,9501,1695
3495, 39, shfl_bs, 115, 350,1695,9501,1695
3496, 39, shfl_bs, 115, 350,1695,9501,1695
3497, 39, shfl_bs, 115, 350,1695,9501,1695
3498, 39, shfl_bs, 115, 350,1695,9501,1695
3499, 39, shfl_bs, 115, 350,1695,9501,1695
3500, 39, shfl_bs, 115, 350,1695,9501,1695
3501, 39, shfl_bs, 115, 350,1695,9501,1695
3502, 39, shfl_bs, 115, 350,1695,9501,1695
3503, 39, shfl_bs, 115, 350,1695,9501,1695
3504, 39, shfl_bs, 115, 350,1695,9501,1695
3505, 39, shfl_bs, 115, 350,1695,9501,1695
3506, 38, shfl_bs, 115, 350,1695,9501,1695
3507, 38, shfl_bs, 115, 350,1695,9501,1695
3508, 38, shfl_bs, 115, 350,1695,9501,1695
3509, 38, shfl_bs, 115, 350,1695,9501,1695
3510, 38, shfl_bs, 115, 350,1695,9501,1695
3511, 38, shfl_bs, 115, 350,1695,9501,1695
3512, 38, shfl_bs, 115, 350,1695,9501,1695
3513, 38, shfl_bs, 115, 350,1695,9501,1695
3514, 39, shfl_bs, 115, 350,1695,9501,1695
3515, 39, shfl_bs, 115, 350,1695,9501,1695
3516, 39, shfl_bs, 115, 350,1695,9501,1695
3517, 39, shfl_bs, 115, 350,1695,9501,1695
3518, 39, shfl_bs, 115, 350,1695,9501,1695
3519, 39, shfl_bs, 115, 350,1695,9501,1695
3520, 39, shfl_bs, 115, 350,1695,9501,1695
3521, 39, shfl_bs, 115, 350,1695,9501,1695
3522, 39, shfl_bs, 115, 350,1695,9501,1695
3523, 39, shfl_bs, 115, 350,1695,9501,1695
3524, 39, shfl_bs, 115, 350,1695,9501,1695
3525, 39, shfl_bs, 115, 350,1695,9501,1695
3526, 39, shfl_bs, 115, 350,1695,9501,1695
3527, 39, shfl_bs, 115, 350,1695,9501,1695
3528, 39, shfl_bs, 115, 350,1695,9501,1695
3529, 39, shfl_bs, 115, 350,1695,9501,1695
3530, 39, shfl_bs, 115, 350,1695,9501,1695
3531, 39, shfl_bs, 115, 350,1695,9501,1695
3532, 39, shfl_bs, 115, 350,1695,9501,1695
3533, 39, shfl_bs, 115, 350,1695,9501,1695
3534, 39, shfl_bs, 115, 350,1695,9501,1695
3535, 39, shfl_bs, 115, 350,1695,9501,1695
3536, 39, shfl_bs, 115, 350,1695,9501,1695
3537, 39, shfl_bs, 115, 350,1695,9501,1695
3538, 39, shfl_bs, 115, 350,1695,9501,1695
3539, 39, shfl_bs, 115, 350,1695,9501,1695
3540, 39, shfl_bs, 115, 350,1695,9501,1695
