timestamp, temperature_gpu, power_draw_w, power_limit_w, g_clock_freq_mhz, mem_clock_freq_mhz, sm_clock_freq_mhz
1642433549530811550, 38, 114, 350,1695,9501,1695
1642433549535152055, 38, 114, 350,1695,9501,1695
1642433549537784566, 38, 114, 350,1695,9501,1695
1642433549540096044, 38, 114, 350,1695,9501,1695
1642433549542391833, 38, 114, 350,1695,9501,1695
1642433549544704197, 38, 114, 350,1695,9501,1695
1642433549547092521, 38, 114, 350,1695,9501,1695
1642433549550578005, 38, 114, 350,1695,9501,1695
1642433549554770893, 38, 114, 350,1695,9501,1695
1642433549558583643, 38, 114, 350,1695,9501,1695
1642433549560909973, 38, 114, 350,1695,9501,1695
1642433549563218510, 38, 114, 350,1695,9501,1695
1642433549565670611, 38, 114, 350,1695,9501,1695
1642433549568093934, 38, 114, 350,1695,9501,1695
1642433549571241193, 38, 114, 350,1695,9501,1695
1642433549576062211, 38, 114, 350,1695,9501,1695
1642433549580350385, 38, 114, 350,1695,9501,1695
1642433549582729825, 38, 114, 350,1695,9501,1695
1642433549585014214, 38, 114, 350,1695,9501,1695
1642433549587320766, 38, 114, 350,1695,9501,1695
1642433549589624169, 38, 114, 350,1695,9501,1695
1642433549592502284, 38, 114, 350,1695,9501,1695
1642433549596755742, 38, 114, 350,1695,9501,1695
1642433549601072054, 38, 114, 350,1695,9501,1695
1642433549603418241, 38, 114, 350,1695,9501,1695
1642433549605718186, 38, 114, 350,1695,9501,1695
1642433549608010351, 38, 114, 350,1695,9501,1695
1642433549610318336, 38, 114, 350,1695,9501,1695
1642433549612619999, 38, 114, 350,1695,9501,1695
1642433549616740123, 38, 114, 350,1695,9501,1695
1642433549621458996, 38, 114, 350,1695,9501,1695
1642433549623852257, 38, 114, 350,1695,9501,1695
1642433549626277294, 38, 114, 350,1695,9501,1695
1642433549628589181, 38, 114, 350,1695,9501,1695
1642433549631093293, 38, 114, 350,1695,9501,1695
1642433549633412305, 38, 114, 350,1695,9501,1695
1642433549637332312, 38, 114, 350,1695,9501,1695
1642433549641501967, 38, 114, 350,1695,9501,1695
1642433549645327041, 38, 114, 350,1695,9501,1695
1642433549647639307, 38, 114, 350,1695,9501,1695
1642433549649917351, 38, 114, 350,1695,9501,1695
1642433549652195900, 38, 114, 350,1695,9501,1695
1642433549654487965, 38, 114, 350,1695,9501,1695
1642433549657895747, 38, 114, 350,1695,9501,1695
1642433549663766623, 38, 114, 350,1695,9501,1695
1642433549666504949, 38, 114, 350,1695,9501,1695
1642433549668907686, 38, 114, 350,1695,9501,1695
1642433549671289857, 38, 114, 350,1695,9501,1695
1642433549673928214, 38, 114, 350,1695,9501,1695
1642433549676703045, 38, 114, 350,1695,9501,1695
1642433549681022658, 38, 114, 350,1695,9501,1695
1642433549685698149, 38, 114, 350,1695,9501,1695
1642433549688476283, 38, 114, 350,1695,9501,1695
1642433549690847261, 38, 114, 350,1695,9501,1695
1642433549693216673, 38, 114, 350,1695,9501,1695
1642433549695585088, 38, 114, 350,1695,9501,1695
1642433549698376387, 38, 114, 350,1695,9501,1695
1642433549702548699, 38, 114, 350,1695,9501,1695
1642433549706821996, 38, 114, 350,1695,9501,1695
1642433549709483552, 38, 114, 350,1695,9501,1695
1642433549711865431, 38, 114, 350,1695,9501,1695
1642433549714238047, 38, 114, 350,1695,9501,1695
1642433549716625602, 38, 114, 350,1695,9501,1695
1642433549719029782, 38, 114, 350,1695,9501,1695
1642433549722729809, 38, 114, 350,1695,9501,1695
1642433549728258075, 38, 114, 350,1695,9501,1695
1642433549730740714, 38, 114, 350,1695,9501,1695
1642433549733282607, 38, 114, 350,1695,9501,1695
1642433549735874580, 38, 114, 350,1695,9501,1695
1642433549738489700, 38, 114, 350,1695,9501,1695
1642433549740890301, 38, 114, 350,1695,9501,1695
1642433549744951251, 38, 114, 350,1695,9501,1695
1642433549749239024, 38, 114, 350,1695,9501,1695
1642433549752862534, 38, 114, 350,1695,9501,1695
1642433549755243550, 38, 114, 350,1695,9501,1695
1642433549757639838, 38, 114, 350,1695,9501,1695
1642433549760026291, 38, 114, 350,1695,9501,1695
1642433549762421509, 38, 114, 350,1695,9501,1695
1642433549766536623, 38, 114, 350,1695,9501,1695
1642433549770770758, 38, 114, 350,1695,9501,1695
1642433549774020157, 38, 114, 350,1695,9501,1695
1642433549776395363, 38, 114, 350,1695,9501,1695
1642433549778658272, 38, 114, 350,1695,9501,1695
1642433549781285530, 38, 114, 350,1695,9501,1695
1642433549784255900, 38, 114, 350,1695,9501,1695
1642433549788578300, 38, 114, 350,1695,9501,1695
1642433549793819120, 38, 114, 350,1695,9501,1695
1642433549796697304, 38, 114, 350,1695,9501,1695
1642433549799095309, 38, 114, 350,1695,9501,1695
1642433549801494054, 38, 114, 350,1695,9501,1695
1642433549803862033, 38, 114, 350,1695,9501,1695
1642433549806356483, 38, 114, 350,1695,9501,1695
1642433549810703653, 38, 114, 350,1695,9501,1695
1642433549814867782, 38, 114, 350,1695,9501,1695
1642433549817294889, 38, 114, 350,1695,9501,1695
1642433549819685313, 38, 114, 350,1695,9501,1695
1642433549822088618, 38, 114, 350,1695,9501,1695
1642433549824504777, 38, 114, 350,1695,9501,1695
1642433549826902794, 38, 114, 350,1695,9501,1695
1642433549830987349, 38, 114, 350,1695,9501,1695
1642433549836267792, 38, 114, 350,1695,9501,1695
1642433549838744240, 38, 114, 350,1695,9501,1695
1642433549841202938, 38, 114, 350,1695,9501,1695
1642433549843610216, 38, 114, 350,1695,9501,1695
1642433549846167989, 38, 114, 350,1695,9501,1695
1642433549848566524, 38, 114, 350,1695,9501,1695
1642433549852942382, 38, 114, 350,1695,9501,1695
1642433549857499250, 38, 114, 350,1695,9501,1695
1642433549860498109, 38, 114, 350,1695,9501,1695
1642433549862898704, 38, 114, 350,1695,9501,1695
1642433549865303150, 38, 114, 350,1695,9501,1695
1642433549867701433, 38, 114, 350,1695,9501,1695
1642433549870100267, 38, 114, 350,1695,9501,1695
1642433549874255934, 38, 114, 350,1695,9501,1695
1642433549878482096, 38, 114, 350,1695,9501,1695
1642433549881726359, 38, 114, 350,1695,9501,1695
1642433549884133401, 38, 114, 350,1695,9501,1695
1642433549886536799, 38, 114, 350,1695,9501,1695
1642433549889153422, 38, 114, 350,1695,9501,1695
1642433549891983487, 38, 114, 350,1695,9501,1695
1642433549896236409, 38, 114, 350,1695,9501,1695
1642433549900857248, 38, 114, 350,1695,9501,1695
1642433549904137845, 38, 114, 350,1695,9501,1695
1642433549906550795, 38, 114, 350,1695,9501,1695
1642433549908931160, 38, 114, 350,1695,9501,1695
1642433549911322726, 38, 114, 350,1695,9501,1695
1642433549913839671, 38, 114, 350,1695,9501,1695
1642433549918034278, 38, 114, 350,1695,9501,1695
1642433549922311815, 38, 114, 350,1695,9501,1695
1642433549924749694, 38, 114, 350,1695,9501,1695
1642433549927194536, 38, 114, 350,1695,9501,1695
1642433549929583320, 38, 114, 350,1695,9501,1695
1642433549931954245, 38, 114, 350,1695,9501,1695
1642433549934336353, 38, 114, 350,1695,9501,1695
1642433549938512845, 38, 114, 350,1695,9501,1695
1642433549943672642, 38, 114, 350,1695,9501,1695
1642433549946181181, 38, 114, 350,1695,9501,1695
1642433549948598876, 38, 114, 350,1695,9501,1695
1642433549951012804, 38, 114, 350,1695,9501,1695
1642433549953601978, 38, 114, 350,1695,9501,1695
1642433549956154685, 38, 114, 350,1695,9501,1695
1642433549960420376, 38, 114, 350,1695,9501,1695
1642433549965244444, 38, 114, 350,1695,9501,1695
1642433549968005284, 38, 114, 350,1695,9501,1695
1642433549970376404, 38, 114, 350,1695,9501,1695
1642433549972757536, 38, 114, 350,1695,9501,1695
1642433549975122316, 38, 114, 350,1695,9501,1695
1642433549977518196, 38, 114, 350,1695,9501,1695
1642433549981655845, 38, 114, 350,1695,9501,1695
1642433549985889893, 38, 114, 350,1695,9501,1695
1642433549989033446, 38, 114, 350,1695,9501,1695
1642433549991422664, 38, 114, 350,1695,9501,1695
1642433549993789214, 38, 114, 350,1695,9501,1695
1642433549996459520, 38, 114, 350,1695,9501,1695
1642433549999474008, 38, 114, 350,1695,9501,1695
1642433550003706191, 38, 114, 350,1695,9501,1695
1642433550008617650, 38, 114, 350,1695,9501,1695
1642433550011413270, 38, 114, 350,1695,9501,1695
1642433550013797157, 38, 114, 350,1695,9501,1695
1642433550016170599, 38, 114, 350,1695,9501,1695
1642433550018550611, 38, 114, 350,1695,9501,1695
1642433550020916991, 38, 114, 350,1695,9501,1695
1642433550025208187, 38, 114, 350,1695,9501,1695
1642433550029484943, 38, 114, 350,1695,9501,1695
1642433550032189872, 38, 114, 350,1695,9501,1695
1642433550034551934, 38, 114, 350,1695,9501,1695
1642433550036912761, 38, 114, 350,1695,9501,1695
1642433550039291592, 38, 114, 350,1695,9501,1695
1642433550041676090, 38, 114, 350,1695,9501,1695
1642433550045418047, 38, 114, 350,1695,9501,1695
1642433550050695781, 38, 114, 350,1695,9501,1695
1642433550053122278, 38, 114, 350,1695,9501,1695
1642433550055585539, 38, 114, 350,1695,9501,1695
