type,number_of_arrays,array_size,time
0,712,512,55.6159
1,716,512,3.49874
0,716,512,55.6966
1,720,512,3.48788
0,720,512,55.8254
1,724,512,3.5032
0,724,512,56.4578
1,728,512,3.50038
0,728,512,56.5758
1,732,512,3.49603
0,732,512,56.803
1,736,512,3.49927
0,736,512,57.3872
1,740,512,3.49645
0,740,512,57.5238
1,744,512,3.50052
0,744,512,57.6684
1,748,512,3.49989
0,748,512,58.213
1,752,512,3.48542
0,752,512,58.351
1,756,512,3.50629
0,756,512,58.4941
1,760,512,3.48834
0,760,512,59.1183
1,764,512,3.50086
0,764,512,59.2536
1,768,512,3.48907
0,768,512,59.3392
1,772,512,3.49541
0,772,512,60.2256
1,776,512,3.49674
0,776,512,60.3271
1,780,512,3.50078
0,780,512,1.89178e+12
1,784,512,3.50649
0,784,512,61.0147
1,788,512,3.48637
0,788,512,61.1399
1,792,512,3.50773
0,792,512,61.7419
1,796,512,3.48662
0,796,512,61.9167
1,800,512,3.50149
0,800,512,62.5048
1,804,512,3.51397
0,804,512,62.6598
1,808,512,3.51111
0,808,512,62.7933
1,812,512,3.50772
0,812,512,62.9487
1,816,512,3.51316
0,816,512,1.89178e+12
1,820,512,3.48831
0,820,512,1.89178e+12
1,824,512,3.4978
0,824,512,1.89178e+12
1,828,512,3.50376
0,828,512,1.89178e+12
1,832,512,3.49817
0,832,512,1.89178e+12
1,836,512,3.50008
0,836,512,1.89178e+12
1,840,512,3.49914
0,840,512,65.224
1,844,512,3.50084
0,844,512,65.4078
1,848,512,3.50572
0,848,512,65.5042
1,852,512,3.50214
0,852,512,66.0626
1,856,512,3.4975
0,856,512,66.3107
1,860,512,3.49961
0,860,512,66.4235
1,864,512,3.50218
0,864,512,67.0406
1,868,512,3.50111
0,868,512,67.1923
1,872,512,3.50072
0,872,512,67.1941
1,876,512,3.5012
0,876,512,67.3082
1,880,512,3.51434
0,880,512,67.8861
1,884,512,3.51398
0,884,512,68.0571
1,888,512,3.50658
0,888,512,1.89178e+12
1,892,512,3.47915
0,892,512,68.8327
1,896,512,3.49839
0,896,512,69.0089
1,900,512,3.50446
0,900,512,69.1159
1,904,512,3.49321
0,904,512,69.5892
1,908,512,1.89178e+12
0,908,512,69.7659
1,912,512,3.52116
0,912,512,69.889
1,916,512,3.49713
0,916,512,70.4669
1,920,512,3.50288
0,920,512,70.5695
1,924,512,3.51138
0,924,512,1.89178e+12
1,928,512,3.50682
0,928,512,71.4034
1,932,512,3.50979
0,932,512,71.5273
1,936,512,3.50257
0,936,512,71.6439
1,940,512,3.50113
0,940,512,71.7083
1,944,512,3.48907
0,944,512,72.332
1,948,512,3.49985
0,948,512,72.4942
1,952,512,3.50152
0,952,512,72.5645
1,956,512,3.49859
0,956,512,1.89178e+12
1,960,512,3.51889
0,960,512,73.354
1,964,512,3.50285
0,964,512,1.89178e+12
1,968,512,3.51539
0,968,512,74.1259
1,972,512,3.50059
0,972,512,74.201
1,976,512,3.51229
0,976,512,74.3432
1,980,512,3.50932
0,980,512,74.5099
1,984,512,3.48971
0,984,512,75.0942
1,988,512,3.5035
0,988,512,75.2539
1,992,512,3.50355
0,992,512,75.8678
1,996,512,3.50607
0,996,512,75.9547
1,1000,512,3.51775
0,1000,512,1.89178e+12
1,1004,512,3.50383
0,1004,512,76.6876
1,1008,512,3.50011
0,1008,512,76.8093
1,1012,512,3.50548
0,1012,512,76.978
1,1016,512,3.50304
0,1016,512,1.89178e+12
1,1020,512,3.51272
0,1020,512,77.7396
1,1024,512,3.49013
0,1024,512,77.7992
