type,number_of_arrays,array_size,time
1,4,768,7.0762e-06
0,4,768,8.36896
1,4,772,7.0762e-06
0,4,772,7.72574
1,4,776,7.0762e-06
0,4,776,7.71334
1,4,780,7.0762e-06
0,4,780,8.22115
1,4,784,7.0762e-06
0,4,784,8.33998
1,4,788,7.0762e-06
0,4,788,8.34544
1,4,792,7.0762e-06
0,4,792,8.32579
1,4,796,7.0762e-06
0,4,796,8.39497
1,4,800,7.0762e-06
0,4,800,9.15606
1,4,804,7.0762e-06
0,4,804,8.48331
1,4,808,7.0762e-06
0,4,808,8.43655
1,4,812,7.0762e-06
0,4,812,8.57501
1,4,816,7.0762e-06
0,4,816,9.1441
1,4,820,7.0762e-06
0,4,820,8.62198
1,4,824,7.0762e-06
0,4,824,8.63173
1,4,828,7.0762e-06
0,4,828,9.18204
1,4,832,7.0762e-06
0,4,832,9.42953
1,4,836,7.0762e-06
0,4,836,9.24028
1,4,840,7.0762e-06
0,4,840,9.24058
1,4,844,7.0762e-06
0,4,844,9.34179
1,4,848,7.0762e-06
0,4,848,9.50098
1,4,852,7.0762e-06
0,4,852,9.44836
1,4,856,7.0762e-06
0,4,856,9.42954
1,4,860,7.0762e-06
0,4,860,10.0074
1,4,864,7.0762e-06
0,4,864,10.3504
1,4,868,7.0762e-06
0,4,868,10.0683
1,4,872,7.0762e-06
0,4,872,10.0657
1,4,876,7.0762e-06
0,4,876,10.1258
1,4,880,7.0762e-06
0,4,880,10.2714
1,4,884,7.0762e-06
0,4,884,10.2404
1,4,888,7.0762e-06
0,4,888,10.1629
1,4,892,7.0762e-06
0,4,892,10.3175
1,4,896,7.0762e-06
0,4,896,11.1284
1,4,900,7.0762e-06
0,4,900,10.8639
1,4,904,7.0762e-06
0,4,904,10.8141
1,4,908,7.0762e-06
0,4,908,10.9287
1,4,912,7.0762e-06
0,4,912,11.1206
1,4,916,7.0762e-06
0,4,916,11.0234
1,4,920,7.0762e-06
0,4,920,11.0365
1,4,924,7.0762e-06
0,4,924,11.1639
1,4,928,7.0762e-06
0,4,928,11.9714
1,4,932,7.0762e-06
0,4,932,11.7323
1,4,936,7.0762e-06
0,4,936,11.7127
1,4,940,7.0762e-06
0,4,940,11.8303
1,4,944,7.0762e-06
0,4,944,11.9655
1,4,948,7.0762e-06
0,4,948,11.9346
1,4,952,7.0762e-06
0,4,952,11.9215
1,4,956,7.0762e-06
0,4,956,12.0352
1,4,960,7.0762e-06
0,4,960,12.9174
1,4,964,7.0762e-06
0,4,964,12.5969
1,4,968,7.0762e-06
0,4,968,12.5248
1,4,972,7.0762e-06
0,4,972,12.6506
1,4,976,7.0762e-06
0,4,976,12.862
1,4,980,7.0762e-06
0,4,980,12.712
1,4,984,7.0762e-06
0,4,984,12.6929
1,4,988,7.0762e-06
0,4,988,1.89178e+12
1,4,992,7.0762e-06
0,4,992,13.7356
1,4,996,7.0762e-06
0,4,996,12.9931
1,4,1000,7.0762e-06
0,4,1000,13.3603
1,4,1004,7.0762e-06
0,4,1004,13.525
1,4,1008,7.0762e-06
0,4,1008,1.89178e+12
1,4,1012,7.0762e-06
0,4,1012,13.6606
1,4,1016,7.0762e-06
0,4,1016,13.5757
1,4,1020,7.0762e-06
0,4,1020,13.6533
1,4,1024,7.0762e-06
0,4,1024,14.5665
